guid,make,model,vehicle-type,seller-type,price,fuel-type,mileage,year,img-url,zip-code,distance,reg-age,listing-age
1c134e55-8b6f-4c56-81a0-60e32eff132d,Mazda,MX-5,Cabriolet,PrivateSeller,3700,b,205000,01-2000,https://prod.pictures.autoscout24.net/listing-images/1c134e55-8b6f-4c56-81a0-60e32eff132d_e63be413-8a05-4d3c-bd9a-77853b054539.jpg/250x188.webp,4000,118.53949006185148,8377,333
46ab1f30-44ac-426e-8b91-28a47ff4be22,Mazda,2,Berline,PrivateSeller,3750,d,128000,08-2008,https://prod.pictures.autoscout24.net/listing-images/46ab1f30-44ac-426e-8b91-28a47ff4be22_826aba78-bb61-4849-a800-bd4ef9ac9e72.jpg/250x188.webp,4000,118.53949006185148,5242,151
1e58c568-c9aa-4ada-9031-c8443e4ff248,Mazda,2,Berline,Dealer,3790,d,191644,09-2008,https://prod.pictures.autoscout24.net/listing-images/1e58c568-c9aa-4ada-9031-c8443e4ff248_1eba72a7-4999-4eb2-bf95-b23464efe2c3.jpg/250x188.webp,6200,119.77990387531518,5211,72
d2ffea8d-d6fd-4b6b-8681-3cfa8d89875c,Mazda,3,Berline,PrivateSeller,3800,b,144000,09-2006,https://prod.pictures.autoscout24.net/listing-images/d2ffea8d-d6fd-4b6b-8681-3cfa8d89875c_60047282-1cc6-4e22-aa26-8aceb0681f5b.jpg/250x188.webp,8400,110.03239888716801,5942,38
88b0e474-824e-4cef-b411-11af8a30b88b,Mazda,2,Berline,Dealer,3800,b,139800,01-2010,https://prod.pictures.autoscout24.net/listing-images/88b0e474-824e-4cef-b411-11af8a30b88b_70397a78-481e-44c0-99ac-359ee3dba627.jpg/250x188.webp,1930,65.18883147641638,4724,417
ab44b869-9f46-4f43-aac9-6615016006fc,Mazda,MX-5,Cabriolet,Dealer,3900,b,144000,12-1999,https://prod.pictures.autoscout24.net/listing-images/ab44b869-9f46-4f43-aac9-6615016006fc_a4a5f657-7f0a-4a34-9cf0-6647871eab87.jpg/250x188.webp,6140,118.16906783395082,8408,4
c5c3d48d-387f-4e5b-bbd4-917a236094cc,Mazda,2,Berline,Dealer,3990,d,127656,07-2010,https://prod.pictures.autoscout24.net/listing-images/c5c3d48d-387f-4e5b-bbd4-917a236094cc_6c88a30c-3be7-41a6-88ca-b1b67ae554a0.jpg/250x188.webp,1160,72.45305351002509,4543,10
a2d62073-42d4-4de1-87d5-f96272e9c007,Mazda,3,Berline,Dealer,3995,d,55000,12-2007,https://prod.pictures.autoscout24.net/listing-images/a2d62073-42d4-4de1-87d5-f96272e9c007_d3f0a2e1-86e9-4f64-a311-ad9f9690ac45.jpg/250x188.webp,1420,87.49639779077864,5486,2
00477512-e936-4f76-8a02-ad64b702e6f9,Mazda,6,Berline,Dealer,3999,d,198509,04-2010,https://prod.pictures.autoscout24.net/listing-images/00477512-e936-4f76-8a02-ad64b702e6f9_e1b9b543-24ea-4b2b-9cd6-9c401ce6dfed.jpg/250x188.webp,1820,61.11806276432271,4634,0
aa07cf16-fa46-473b-87eb-7672696d8c73,Mazda,2,Berline,PrivateSeller,4000,b,142000,11-2009,https://prod.pictures.autoscout24.net/listing-images/aa07cf16-fa46-473b-87eb-7672696d8c73_51fa662f-2ce3-468d-94ff-a0b2f3c01650.jpg/250x188.webp,3920,64.30712183830964,4785,49
c715ee9f-0a54-497f-a871-c4df38182032,Mazda,2,Berline,PrivateSeller,4000,d,109000,10-2010,https://prod.pictures.autoscout24.net/listing-images/c715ee9f-0a54-497f-a871-c4df38182032_98d02a1d-d04f-4465-83dc-c7bbfce5404d.jpg/250x188.webp,5660,157.35260445614983,4451,58
c37988ca-0ae3-484b-8ba4-65cb3d96361c,Mazda,3,Berline,PrivateSeller,4000,d,185800,06-2013,https://prod.pictures.autoscout24.net/listing-images/c37988ca-0ae3-484b-8ba4-65cb3d96361c_990daf3b-dede-47d1-8d07-3c88545b8c55.jpg/250x188.webp,1040,70.85448790939559,3477,77
eadf5f0a-90a4-4cb2-81e0-915b23b8dea4,Mazda,B Series,SUV/4x4/Pick-up,Dealer,4200,b,214000,05-1999,https://prod.pictures.autoscout24.net/listing-images/eadf5f0a-90a4-4cb2-81e0-915b23b8dea4_f03bd4f8-b50e-4ad0-9b87-3aeb7e24bc06.jpg/250x188.webp,1080,69.57979227671277,8622,0
f217f5c4-5358-4c0c-9023-f954a398f3b5,Mazda,2,Berline,PrivateSeller,4200,b,140000,11-2007,https://prod.pictures.autoscout24.net/listing-images/f217f5c4-5358-4c0c-9023-f954a398f3b5_2930a386-7d9f-481e-9238-f6bbe872e93d.jpg/250x188.webp,1000,69.17270624549755,5516,9
6690ef12-6216-4b8d-964b-81c5f206ef00,Mazda,CX-7,SUV/4x4/Pick-up,Dealer,4200,b,140000,01-2008,https://prod.pictures.autoscout24.net/listing-images/6690ef12-6216-4b8d-964b-81c5f206ef00_4700240a-86bc-4bde-910a-8a49db67739b.jpg/250x188.webp,2610,33.817501233272104,5455,28
0cd5b710-9a22-481d-85ba-cb2e3baf1a2e,Mazda,2,Berline,Dealer,4400,d,231487,09-2011,https://prod.pictures.autoscout24.net/listing-images/0cd5b710-9a22-481d-85ba-cb2e3baf1a2e_509df199-bd15-4286-8a72-eb2b0c99f1e0.jpg/250x188.webp,7100,111.04432979756132,4116,84
91d61077-feec-4c32-8bc2-a6392649766c,Mazda,2,Berline,Dealer,4450,b,100375,11-2005,https://prod.pictures.autoscout24.net/listing-images/91d61077-feec-4c32-8bc2-a6392649766c_2d1bb280-28e0-415d-9309-d1299b9821d5.jpg/250x188.webp,6250,115.60596353389253,6246,63
